Instance,Algorithm,Config,ObjVal,ObjBound,MIPGap,RuntimeGurobi,Status,RuntimeTotal
r_25_70_30_70_7,base,No VI,744.0598934836756,679.3897929743545,0.08691518125850982,600.1920001506805,9,601.4001266956329
r_25_70_30_70_7,base,VI1,749.5728002670393,680.0968083236328,0.09268745066343828,600.114000082016,9,601.1181676387787
r_25_70_30_70_7,base,VI2,744.0598934836756,679.6985308279301,0.08650024442845153,600.1719999313354,9,601.1928389072418
r_25_70_30_70_7,base,VI3,747.4214023066977,678.2148500666771,0.0925937523683893,600.1630001068115,9,601.0956363677979
r_25_70_30_70_7,base,VI4,757.5967769388109,672.1991889268938,0.11272168864944151,600.1579999923706,9,600.6426024436951
r_25_70_30_70_7,base,VI1+VI4,747.9603125460892,675.6214076754507,0.09671489737790202,602.6670000553131,9,603.8374147415161
r_25_70_30_70_7,base,VI2+VI4,757.5967769388109,671.3504179669087,0.11384203523197943,600.7519998550415,9,602.1603269577026
r_25_70_30_70_7,base,VI3+VI4,742.8672090060948,678.8942555693912,0.0861162703927865,600.135999917984,9,601.5512766838074
r_25_70_30_70_7,base,All VI,762.2935683634278,672.4827055604653,0.11781663460151957,600.3810000419617,9,602.083343744278
r_25_70_30_70_7,lns,base,772.3958564513774,765.5610032706803,0.008848899335243089,4.704999923706055,2,88.58856749534607
r_25_70_30_70_7,ils,base,816.0147359504082,816.0147359504082,0.0,1.4000000953674316,2,97.07628202438354
